,model,n_steps,n_envs,run_time,steps_per_second
146,humanoid_mjx.xml,2,431,0.01437830924987793,59951.41605452103
147,humanoid_mjx.xml,2,512,0.017052412033081055,60050.15583798219
148,humanoid_mjx.xml,2,1,5.555152893066406e-05,36002.609442060086
149,humanoid_mjx.xml,2,1,5.459785461425781e-05,36631.47598253275
150,humanoid_mjx.xml,2,1,5.602836608886719e-05,35696.20425531915
151,humanoid_mjx.xml,2,2,8.7738037109375e-05,45590.260869565216
152,humanoid_mjx.xml,2,2,8.630752563476562e-05,46345.900552486186
153,humanoid_mjx.xml,2,2,8.606910705566406e-05,46474.282548476454
154,humanoid_mjx.xml,2,3,0.00012087821960449219,49636.73372781065
155,humanoid_mjx.xml,2,3,0.00011944770812988281,50231.18562874252
156,humanoid_mjx.xml,2,4,0.0001544952392578125,51781.53086419753
157,humanoid_mjx.xml,2,5,0.0001876354217529297,53294.84116899619
158,humanoid_mjx.xml,2,6,0.00021958351135253906,54648.912052117266
159,humanoid_mjx.xml,2,7,0.00025582313537597656,54725.30848089469
160,humanoid_mjx.xml,2,8,0.0002856254577636719,56017.41569282137
161,humanoid_mjx.xml,2,10,0.0003540515899658203,56488.94276094276
162,humanoid_mjx.xml,2,11,0.0003864765167236328,56924.54534238124
163,humanoid_mjx.xml,2,13,0.0004520416259765625,57516.82700421941
164,humanoid_mjx.xml,2,16,0.000553131103515625,57852.46896551724
165,humanoid_mjx.xml,2,19,0.0006520748138427734,58275.521755027425
166,humanoid_mjx.xml,2,23,0.0007882118225097656,58359.94676346037
167,humanoid_mjx.xml,2,27,0.0009183883666992188,58798.654205607476
168,humanoid_mjx.xml,2,32,0.0010840892791748047,59035.728172421375
169,humanoid_mjx.xml,2,38,0.0012831687927246094,59228.37309550353
170,humanoid_mjx.xml,2,45,0.0015227794647216797,59102.45185533114
171,humanoid_mjx.xml,2,54,0.0018172264099121094,59431.22959853057
172,humanoid_mjx.xml,2,64,0.0021491050720214844,59559.67517195474
173,humanoid_mjx.xml,2,76,0.002548694610595703,59638.37305893358
174,humanoid_mjx.xml,2,91,0.0030486583709716797,59698.3911785407
175,humanoid_mjx.xml,2,108,0.003610372543334961,59827.6209469722
176,humanoid_mjx.xml,2,128,0.004271984100341797,59925.31666480634
177,humanoid_mjx.xml,2,152,0.0050699710845947266,59960.89423936045
178,humanoid_mjx.xml,2,181,0.006038188934326172,59951.75108584064
179,humanoid_mjx.xml,2,215,0.007184505462646484,59851.02276498308
180,humanoid_mjx.xml,2,256,0.00853419303894043,59993.955803883226
181,humanoid_mjx.xml,2,304,0.010126352310180664,60041.36350151861
182,humanoid_mjx.xml,2,362,0.012053251266479492,60066.78065473247
183,humanoid_mjx.xml,2,431,0.014411211013793945,59814.54293986269
184,humanoid_mjx.xml,2,512,0.017046451568603516,60071.152983300235
185,humanoid_mjx.xml,2,1,5.650520324707031e-05,35394.97046413502
186,humanoid_mjx.xml,2,1,5.412101745605469e-05,36954.220264317184
187,humanoid_mjx.xml,2,1,5.269050598144531e-05,37957.50226244344
188,humanoid_mjx.xml,2,2,9.012222290039062e-05,44384.16931216931
189,humanoid_mjx.xml,2,2,8.58306884765625e-05,46603.37777777778
190,humanoid_mjx.xml,2,2,8.630752563476562e-05,46345.900552486186
191,humanoid_mjx.xml,2,3,0.00011920928955078125,50331.648
192,humanoid_mjx.xml,2,3,0.00011944770812988281,50231.18562874252
193,humanoid_mjx.xml,2,4,0.00015306472778320312,52265.47040498442
194,humanoid_mjx.xml,2,5,0.0001862049102783203,53704.27656850192
195,humanoid_mjx.xml,2,6,0.00021982192993164062,54589.6399132321
196,humanoid_mjx.xml,2,7,0.0002541542053222656,55084.66791744841
197,humanoid_mjx.xml,2,8,0.0002856254577636719,56017.41569282137
198,humanoid_mjx.xml,2,10,0.0003540515899658203,56488.94276094276
199,humanoid_mjx.xml,2,11,0.000385284423828125,57100.67326732673
200,humanoid_mjx.xml,2,13,0.00045490264892578125,57155.085953878406
201,humanoid_mjx.xml,2,16,0.0005543231964111328,57728.05505376344
202,humanoid_mjx.xml,2,19,0.0006515979766845703,58318.16758141237
203,humanoid_mjx.xml,2,23,0.0007853507995605469,58572.551305403766
204,humanoid_mjx.xml,2,27,0.0009188652038574219,58768.141152049815
205,humanoid_mjx.xml,2,32,0.0010836124420166016,59061.70649064906
206,humanoid_mjx.xml,2,38,0.0012843608856201172,59173.399665862264
207,humanoid_mjx.xml,2,45,0.0015206336975097656,59185.85136406397
208,humanoid_mjx.xml,2,54,0.0018160343170166016,59470.24182749114
209,humanoid_mjx.xml,2,64,0.0021491050720214844,59559.67517195474
210,humanoid_mjx.xml,2,76,0.002559185028076172,59393.90795602758
211,humanoid_mjx.xml,2,91,0.0030508041381835938,59656.40262582057
212,humanoid_mjx.xml,2,108,0.003613710403442383,59772.36022959689
213,humanoid_mjx.xml,2,128,0.004288673400878906,59692.11830108961
214,humanoid_mjx.xml,2,152,0.005070924758911133,59949.61756547087
215,humanoid_mjx.xml,2,181,0.006039857864379883,59935.185252437535
216,humanoid_mjx.xml,2,215,0.007174015045166016,59938.54170820871
217,humanoid_mjx.xml,2,256,0.008547782897949219,59898.5732455651
218,humanoid_mjx.xml,2,304,0.010169267654418945,59787.98283825288
219,humanoid_mjx.xml,2,362,0.012102603912353516,59821.83712225681
220,humanoid_mjx.xml,2,431,0.014374256134033203,59968.320583844754
221,humanoid_mjx.xml,2,512,0.017094135284423828,59903.585818293395
222,humanoid_mjx.xml,3,1,7.224082946777344e-05,41527.762376237624
223,humanoid_mjx.xml,3,1,7.009506225585938e-05,42799.02040816326
224,humanoid_mjx.xml,3,1,6.914138793945312e-05,43389.35172413793
225,humanoid_mjx.xml,3,2,0.00012183189392089844,49248.18786692759
226,humanoid_mjx.xml,3,2,0.00011849403381347656,50635.46076458752
227,humanoid_mjx.xml,3,2,0.000118255615234375,50737.54838709677
228,humanoid_mjx.xml,3,3,0.0001690387725830078,53242.22284908321
229,humanoid_mjx.xml,3,3,0.0001709461212158203,52648.167364016736
230,humanoid_mjx.xml,3,4,0.00021767616271972656,55127.763417305585
231,humanoid_mjx.xml,3,5,0.00026869773864746094,55824.80922803904
232,humanoid_mjx.xml,3,6,0.0003192424774169922,56383.47423450336
233,humanoid_mjx.xml,3,7,0.0003657341003417969,57418.76401564537
234,humanoid_mjx.xml,3,8,0.00041747093200683594,57489.03255282695
235,humanoid_mjx.xml,3,10,0.0005161762237548828,58119.68591224019
236,humanoid_mjx.xml,3,11,0.0005629062652587891,58624.32528589581
237,humanoid_mjx.xml,3,13,0.0006611347198486328,58989.49008294266
238,humanoid_mjx.xml,3,16,0.0008082389831542969,59388.37522123894
239,humanoid_mjx.xml,3,19,0.001020193099975586,55871.775648516006
240,humanoid_mjx.xml,3,23,0.0011587142944335938,59548.76049382716
241,humanoid_mjx.xml,3,27,0.0013530254364013672,59865.83682819383
242,humanoid_mjx.xml,3,32,0.0016040802001953125,59847.381688466114
243,humanoid_mjx.xml,3,38,0.0018954277038574219,60144.736603773585
244,humanoid_mjx.xml,3,45,0.0022430419921875,60186.12244897959
245,humanoid_mjx.xml,3,54,0.0026874542236328125,60280.09652235628
246,humanoid_mjx.xml,3,64,0.0031824111938476562,60331.61282589152
247,humanoid_mjx.xml,3,76,0.0037848949432373047,60239.45272440945
248,humanoid_mjx.xml,3,91,0.004508256912231445,60555.5551324766
249,humanoid_mjx.xml,3,108,0.005349636077880859,60564.8674569926
250,humanoid_mjx.xml,3,128,0.006325483322143555,60706.82356488636
251,humanoid_mjx.xml,3,152,0.007509708404541016,60721.39894596482
252,humanoid_mjx.xml,3,181,0.008938074111938477,60751.342313745365
253,humanoid_mjx.xml,3,215,0.010616064071655273,60756.98070833427
254,humanoid_mjx.xml,3,256,0.012627124786376953,60821.44692420981
255,humanoid_mjx.xml,3,304,0.014993906021118164,60824.710966941755
256,humanoid_mjx.xml,3,362,0.017863750457763672,60793.50484478018
257,humanoid_mjx.xml,3,431,0.021246910095214844,60855.90771578617
258,humanoid_mjx.xml,3,512,0.025380373001098633,60519.2051327816
259,humanoid_mjx.xml,3,1,7.200241088867188e-05,41665.27152317881
260,humanoid_mjx.xml,3,1,6.937980651855469e-05,43240.24742268041
261,humanoid_mjx.xml,3,1,6.985664367675781e-05,42945.09215017065
262,humanoid_mjx.xml,3,2,0.0001220703125,49152.0
263,humanoid_mjx.xml,3,2,0.00011849403381347656,50635.46076458752
264,humanoid_mjx.xml,3,2,0.00011873245239257812,50533.78313253012
265,humanoid_mjx.xml,3,3,0.00017452239990234375,51569.311475409835
266,humanoid_mjx.xml,3,3,0.00017309188842773438,51995.50413223141
267,humanoid_mjx.xml,3,4,0.00021886825561523438,54827.50326797386
268,humanoid_mjx.xml,3,5,0.00026679039001464844,56223.91420911528
269,humanoid_mjx.xml,3,6,0.00031638145446777344,56893.34740015071
270,humanoid_mjx.xml,3,7,0.00036644935607910156,57306.69095640859
271,humanoid_mjx.xml,3,8,0.00041413307189941406,57952.38687392055
272,humanoid_mjx.xml,3,10,0.0005166530609130859,58066.04522381172
273,humanoid_mjx.xml,3,11,0.0005657672882080078,58327.86852085967
274,humanoid_mjx.xml,3,13,0.0006618499755859375,58925.740634005764
275,humanoid_mjx.xml,3,16,0.0008120536804199219,59109.392836171464
276,humanoid_mjx.xml,3,19,0.0009620189666748047,59250.39107806692
277,humanoid_mjx.xml,3,23,0.0011577606201171875,59597.81219110379
278,humanoid_mjx.xml,3,27,0.0013494491577148438,60024.49187279152
279,humanoid_mjx.xml,3,32,0.001598358154296875,60061.63245823389
280,humanoid_mjx.xml,3,38,0.0018916130065917969,60266.02672044366
281,humanoid_mjx.xml,3,45,0.002240419387817383,60256.57550282005
282,humanoid_mjx.xml,3,54,0.0026853084564208984,60328.26493829353
283,humanoid_mjx.xml,3,64,0.003178119659423828,60413.08087021756
284,humanoid_mjx.xml,3,76,0.003763914108276367,60575.239880914676
285,humanoid_mjx.xml,3,91,0.0045015811920166016,60645.35734336105
286,humanoid_mjx.xml,3,108,0.0053386688232421875,60689.28617363344
287,humanoid_mjx.xml,3,128,0.0063326358795166016,60638.25669214262
288,humanoid_mjx.xml,3,152,0.007508993148803711,60727.182854421335
289,humanoid_mjx.xml,3,181,0.008947610855102539,60686.590956327105
290,humanoid_mjx.xml,3,215,0.010628700256347656,60684.74831763122
291,humanoid_mjx.xml,3,256,0.012637853622436523,60769.81289263682
292,humanoid_mjx.xml,3,304,0.015016794204711914,60732.003619909505
293,humanoid_mjx.xml,3,362,0.017877578735351562,60746.48116931612
294,humanoid_mjx.xml,3,431,0.021240711212158203,60873.667886407005
295,humanoid_mjx.xml,3,512,0.02523326873779297,60872.018443629764
296,humanoid_mjx.xml,4,1,8.821487426757812e-05,45343.82702702703
297,humanoid_mjx.xml,4,1,8.58306884765625e-05,46603.37777777778
298,humanoid_mjx.xml,4,1,8.535385131835938e-05,46863.73184357542
299,humanoid_mjx.xml,4,2,0.00015115737915039062,52924.971608832806
300,humanoid_mjx.xml,4,2,0.00015044212341308594,53176.59587955626
301,humanoid_mjx.xml,4,2,0.00014972686767578125,53430.62420382166
302,humanoid_mjx.xml,4,3,0.00021505355834960938,55800.053215077605
303,humanoid_mjx.xml,4,3,0.0002155303955078125,55676.601769911504
304,humanoid_mjx.xml,4,4,0.0002815723419189453,56823.76291278577
305,humanoid_mjx.xml,4,5,0.00034499168395996094,57972.41188666206
306,humanoid_mjx.xml,4,6,0.00041222572326660156,58220.52978600347
307,humanoid_mjx.xml,4,7,0.0004756450653076172,58867.42456140351
308,humanoid_mjx.xml,4,8,0.0005400180816650391,59257.27505518764
309,humanoid_mjx.xml,4,10,0.0006725788116455078,59472.584190003545
310,humanoid_mjx.xml,4,11,0.0007369518280029297,59705.39501779359
311,humanoid_mjx.xml,4,13,0.0008652210235595703,60100.250206668505
312,humanoid_mjx.xml,4,16,0.0010633468627929688,60187.32197309417
313,humanoid_mjx.xml,4,19,0.0012607574462890625,60281.2223903177
314,humanoid_mjx.xml,4,23,0.0015151500701904297,60720.05790715972
315,humanoid_mjx.xml,4,27,0.0017864704132080078,60454.401708261044
316,humanoid_mjx.xml,4,32,0.0021021366119384766,60890.42894408529
317,humanoid_mjx.xml,4,38,0.0024988651275634766,60827.61263238241
318,humanoid_mjx.xml,4,45,0.0029516220092773438,60983.418416801294
319,humanoid_mjx.xml,4,54,0.003534555435180664,61110.93854974705
320,humanoid_mjx.xml,4,64,0.0041806697845458984,61234.20724265754
321,humanoid_mjx.xml,4,76,0.004967451095581055,61198.38809695224
322,humanoid_mjx.xml,4,91,0.005940675735473633,61272.490909820604
323,humanoid_mjx.xml,4,108,0.007049560546875,61280.41558441558
324,humanoid_mjx.xml,4,128,0.008365154266357422,61206.28307587072
325,humanoid_mjx.xml,4,152,0.009912252426147461,61338.22806975346
326,humanoid_mjx.xml,4,181,0.01178288459777832,61445.055664596024
327,humanoid_mjx.xml,4,215,0.013993024826049805,61459.192039665366
328,humanoid_mjx.xml,4,256,0.016697168350219727,61327.763996972855
329,humanoid_mjx.xml,4,304,0.019800186157226562,61413.56401117426
330,humanoid_mjx.xml,4,362,0.023553848266601562,61476.15385861204
331,humanoid_mjx.xml,4,431,0.02812933921813965,61288.32201249333
332,humanoid_mjx.xml,4,512,0.033354759216308594,61400.53318084346
333,humanoid_mjx.xml,5,1,0.00010943412780761719,45689.58605664488
334,humanoid_mjx.xml,5,1,0.00010275840759277344,48657.81902552204
335,humanoid_mjx.xml,5,1,0.00010251998901367188,48770.976744186046
336,humanoid_mjx.xml,5,2,0.0001862049102783203,53704.27656850192
337,humanoid_mjx.xml,5,2,0.0001895427703857422,52758.54088050315
338,humanoid_mjx.xml,5,2,0.00018548965454101562,53911.362467866325
339,humanoid_mjx.xml,5,3,0.00033545494079589844,44715.39445628998
340,humanoid_mjx.xml,5,3,0.0002675056457519531,56073.58288770053
341,humanoid_mjx.xml,5,4,0.0003514289855957031,56910.50203527816
342,humanoid_mjx.xml,5,5,0.00043082237243652344,58028.555617044825
343,humanoid_mjx.xml,5,6,0.0005171298980712891,58012.50345781466
344,humanoid_mjx.xml,5,7,0.0005958080291748047,58743.75350140056
345,humanoid_mjx.xml,5,8,0.0006804466247558594,58784.919411352486
346,humanoid_mjx.xml,5,10,0.0008435249328613281,59275.070661390615
347,humanoid_mjx.xml,5,11,0.0009224414825439453,59624.37839234944
348,humanoid_mjx.xml,5,13,0.0010936260223388672,59435.30848048834
349,humanoid_mjx.xml,5,16,0.0013384819030761719,59769.20555753473
350,humanoid_mjx.xml,5,19,0.0015811920166015625,60081.254523522315
351,humanoid_mjx.xml,5,23,0.001912832260131836,60120.27421164153
352,humanoid_mjx.xml,5,27,0.002244234085083008,60154.152767449275
353,humanoid_mjx.xml,5,32,0.002654552459716797,60273.813544099154
354,humanoid_mjx.xml,5,38,0.0031499862670898438,60317.72328186497
355,humanoid_mjx.xml,5,45,0.003719329833984375,60494.769230769234
356,humanoid_mjx.xml,5,54,0.004461050033569336,60523.867243867244
357,humanoid_mjx.xml,5,64,0.0052797794342041016,60608.59245879431
358,humanoid_mjx.xml,5,76,0.006270885467529297,60597.50285149418
359,humanoid_mjx.xml,5,91,0.007504940032958984,60626.73359171485
360,humanoid_mjx.xml,5,108,0.008924722671508789,60506.08179948174
361,humanoid_mjx.xml,5,128,0.010544300079345703,60696.29991407769
362,humanoid_mjx.xml,5,152,0.012521982192993164,60693.26631252261
363,humanoid_mjx.xml,5,181,0.014903545379638672,60723.80611102223
364,humanoid_mjx.xml,5,215,0.017712116241455078,60692.916947099206
365,humanoid_mjx.xml,5,256,0.021839380264282227,58609.721727928736
366,humanoid_mjx.xml,5,304,0.025202035903930664,60312.58767324157
367,humanoid_mjx.xml,5,362,0.029795169830322266,60748.10146435144
368,humanoid_mjx.xml,5,431,0.03569293022155762,60376.10211947337
369,humanoid_mjx.xml,5,512,0.04242515563964844,60341.55824304275
370,humanoid_mjx.xml,6,1,0.00012731552124023438,47127.011235955055
371,humanoid_mjx.xml,6,1,0.0001201629638671875,49932.19047619047
372,humanoid_mjx.xml,6,1,0.00011968612670898438,50131.123505976095
373,humanoid_mjx.xml,6,2,0.00021982192993164062,54589.6399132321
374,humanoid_mjx.xml,6,2,0.00022077560424804688,54353.83153347732
375,humanoid_mjx.xml,6,2,0.00021839141845703125,54947.213973799124
376,humanoid_mjx.xml,6,3,0.00031685829162597656,56807.729119638825
377,humanoid_mjx.xml,6,3,0.0003192424774169922,56383.47423450336
378,humanoid_mjx.xml,6,4,0.00041747093200683594,57489.03255282695
379,humanoid_mjx.xml,6,5,0.0005185604095458984,57852.46896551724
380,humanoid_mjx.xml,6,6,0.0007197856903076172,50014.88704869162
381,humanoid_mjx.xml,6,7,0.0007159709930419922,58661.594405594406
382,humanoid_mjx.xml,6,8,0.0008139610290527344,58970.88224956063
383,humanoid_mjx.xml,6,10,0.0010128021240234375,59241.581920903955
384,humanoid_mjx.xml,6,11,0.0011179447174072266,59036.90850927703
385,humanoid_mjx.xml,6,13,0.0013115406036376953,59472.043628431195
386,humanoid_mjx.xml,6,16,0.0016088485717773438,59670.003556609365
387,humanoid_mjx.xml,6,19,0.0019085407257080078,59731.49981261711
