,model,n_steps,n_envs,n_workers,run_time,steps_per_second
271,rodent.xml,3,76,48,0.12789225578308105,1782.750633366827
272,rodent.xml,3,91,48,0.18364262580871582,1486.5829694918423
273,rodent.xml,3,108,48,0.07776403427124023,4166.450506797152
274,rodent.xml,3,128,48,0.15236568450927734,2520.2525177289426
275,rodent.xml,3,152,48,0.0717320442199707,6356.991564350907
276,rodent.xml,3,181,48,0.1789705753326416,3034.018295972728
277,rodent.xml,3,215,48,0.13495182991027832,4779.483171356945
278,rodent.xml,3,256,48,0.1134805679321289,6767.678502096762
279,rodent.xml,3,304,48,0.12071490287780762,7554.990960173015
280,rodent.xml,3,362,48,0.16335582733154297,6648.064031385186
281,rodent.xml,3,431,48,0.24578428268432617,5260.710676364398
282,rodent.xml,3,512,48,0.2028353214263916,7572.645578681474
283,rodent.xml,3,609,48,0.2175917625427246,8396.457561858595
284,rodent.xml,3,724,48,0.12624073028564453,17205.223663435896
285,rodent.xml,3,861,48,0.2856471538543701,9042.62466874386
286,rodent.xml,3,1024,48,0.1938767433166504,15845.1186431507
287,rodent.xml,3,1,48,0.012025833129882812,249.4629659000793
288,rodent.xml,3,1,48,0.010987997055053711,273.0251914856684
289,rodent.xml,3,1,48,0.010584115982055664,283.4436059739148
290,rodent.xml,3,2,48,0.013987064361572266,428.96778372481504
291,rodent.xml,3,2,48,0.013797283172607422,434.86822187662
292,rodent.xml,3,2,48,0.01367497444152832,438.7576756106491
293,rodent.xml,3,3,48,0.017392873764038086,517.453304272731
294,rodent.xml,3,3,48,0.017352581024169922,518.6548322387404
295,rodent.xml,3,4,48,0.02113485336303711,567.7825056968165
296,rodent.xml,3,5,48,0.02469778060913086,607.34202143064
297,rodent.xml,3,6,48,0.028298377990722656,636.0788595693055
298,rodent.xml,3,7,48,0.03217458724975586,652.689025565024
299,rodent.xml,3,8,48,0.03586697578430176,669.139214421984
300,rodent.xml,3,10,48,0.04326152801513672,693.4567819588651
301,rodent.xml,3,11,48,0.04675102233886719,705.8669168944556
302,rodent.xml,3,13,48,0.05427670478820801,718.5403047620721
303,rodent.xml,3,16,48,0.0654151439666748,733.7750418229332
304,rodent.xml,3,19,48,0.07655715942382812,744.5417310279536
305,rodent.xml,3,23,48,0.09114861488342285,757.0054694550163
306,rodent.xml,3,27,48,0.10593080520629883,764.6500925038149
307,rodent.xml,3,32,48,0.12452125549316406,770.9527150187639
308,rodent.xml,3,38,48,0.14690446853637695,776.0145156630886
309,rodent.xml,3,45,48,0.17258477210998535,782.2242851991994
310,rodent.xml,3,54,48,0.0459895133972168,3522.5421630532833
311,rodent.xml,3,64,48,0.08465075492858887,2268.142796386998
312,rodent.xml,3,76,48,0.12771344184875488,1785.2466952539721
313,rodent.xml,3,91,48,0.18337464332580566,1488.7554519462924
314,rodent.xml,3,108,48,0.07728099822998047,4192.49242919726
315,rodent.xml,3,128,48,0.15233492851257324,2520.761349675008
316,rodent.xml,3,152,48,0.0705254077911377,6465.754885820051
317,rodent.xml,3,181,48,0.17775392532348633,3054.7848606539565
318,rodent.xml,3,215,48,0.13436293601989746,4800.430975283865
319,rodent.xml,3,256,48,0.11395478248596191,6739.515299365429
320,rodent.xml,3,304,48,0.12034010887145996,7578.520649122424
321,rodent.xml,3,362,48,0.16253376007080078,6681.688773624207
322,rodent.xml,3,431,48,0.24594950675964355,5257.176633672197
323,rodent.xml,3,512,48,0.2020881175994873,7600.644799137348
324,rodent.xml,3,609,48,0.2176532745361328,8394.084600352282
325,rodent.xml,3,724,48,0.12461113929748535,17430.22343142826
326,rodent.xml,3,861,48,0.29393649101257324,8787.612559100433
327,rodent.xml,3,1024,48,0.19256854057312012,15952.761499137665
328,rodent.xml,4,1,48,0.01310276985168457,305.27896355332354
329,rodent.xml,4,1,48,0.011822700500488281,338.3321771396306
330,rodent.xml,4,1,48,0.011435270309448242,349.79496695369346
331,rodent.xml,4,2,48,0.015538215637207031,514.8596329712146
332,rodent.xml,4,2,48,0.015451192855834961,517.7593778449859
333,rodent.xml,4,2,48,0.015400886535644531,519.4506161372221
334,rodent.xml,4,3,48,0.019873380661010742,603.82278207666
335,rodent.xml,4,3,48,0.019913673400878906,602.6010248551314
336,rodent.xml,4,4,48,0.024306297302246094,658.2656256130576
337,rodent.xml,4,5,48,0.028835535049438477,693.5886560006614
