,model,n_steps,n_envs,n_workers,run_time,steps_per_second
43,humanoid_mjx.xml,1,1,48,0.003600597381591797,277.7316911667329
44,humanoid_mjx.xml,1,2,48,0.003598451614379883,555.7946067713509
45,humanoid_mjx.xml,1,2,48,0.004119396209716797,485.5080449126056
46,humanoid_mjx.xml,1,2,48,0.003684520721435547,542.811440403779
47,humanoid_mjx.xml,1,3,48,0.0036897659301757812,813.0597053502197
48,humanoid_mjx.xml,1,3,48,0.003635406494140625,825.2172088142707
49,humanoid_mjx.xml,1,4,48,0.003772735595703125,1060.2386248736098
50,humanoid_mjx.xml,1,5,48,0.0036432743072509766,1372.39185917152
51,humanoid_mjx.xml,1,6,48,0.0036923885345458984,1624.9644217731
52,humanoid_mjx.xml,1,7,48,0.003785371780395508,1849.2239087988914
53,humanoid_mjx.xml,1,8,48,0.0037653446197509766,2124.639523839676
54,humanoid_mjx.xml,1,10,48,0.003804445266723633,2628.5041047816007
55,humanoid_mjx.xml,1,11,48,0.0038704872131347656,2842.0194653196995
56,humanoid_mjx.xml,1,13,48,0.0038475990295410156,3378.7304498698722
57,humanoid_mjx.xml,1,16,48,0.0038890838623046875,4114.079450711133
58,humanoid_mjx.xml,1,19,48,0.003976106643676758,4778.543862805061
59,humanoid_mjx.xml,1,23,48,0.004076719284057617,5641.791449792386
60,humanoid_mjx.xml,1,27,48,0.00417327880859375,6469.733089579525
61,humanoid_mjx.xml,1,32,48,0.004417896270751953,7243.266486778198
62,humanoid_mjx.xml,1,38,48,0.004415750503540039,8605.55866313914
63,humanoid_mjx.xml,1,45,48,0.004596710205078125,9789.609958506224
64,humanoid_mjx.xml,1,54,48,0.005586147308349609,9666.769782330346
65,humanoid_mjx.xml,1,64,48,0.005737781524658203,11154.136790492812
66,humanoid_mjx.xml,1,76,48,0.006021261215209961,12621.940368243912
67,humanoid_mjx.xml,1,91,48,0.00639796257019043,14223.277957890814
68,humanoid_mjx.xml,1,108,48,0.005770206451416016,18716.834641765145
