,model,n_steps,n_envs,n_workers,run_time,steps_per_second
106,humanoid_mjx.xml,2,1218,48,0.010201692581176758,238783.90577017458
107,humanoid_mjx.xml,2,1448,48,0.011461734771728516,252666.81332945044
108,humanoid_mjx.xml,2,1722,48,0.01336216926574707,257742.58142564012
109,humanoid_mjx.xml,2,2048,48,0.014168977737426758,289082.25250298675
110,humanoid_mjx.xml,2,2435,48,0.01689767837524414,288205.2724553433
111,humanoid_mjx.xml,2,2896,48,0.016978979110717773,341127.6945587306
112,humanoid_mjx.xml,2,3444,48,0.023389577865600586,294490.13742699
113,humanoid_mjx.xml,2,4096,48,0.023401260375976562,350066.6147200261
114,humanoid_mjx.xml,2,4871,48,0.03200078010559082,304430.07851230435
115,humanoid_mjx.xml,2,5793,48,0.03544187545776367,326901.43651701265
116,humanoid_mjx.xml,2,6889,48,0.03717517852783203,370623.6404402145
117,humanoid_mjx.xml,2,8192,48,0.05324959754943848,307683.076567642
118,humanoid_mjx.xml,2,9742,48,0.05446457862854004,357737.09244837833
119,humanoid_mjx.xml,2,11585,48,0.06496381759643555,356660.07413442555
120,humanoid_mjx.xml,2,13777,48,0.07027459144592285,392090.504306996
121,humanoid_mjx.xml,2,16384,48,0.08741641044616699,374849.52576701005
122,humanoid_mjx.xml,2,19484,48,0.10195636749267578,382202.7104172708
123,humanoid_mjx.xml,2,23170,48,0.1260514259338379,367627.7333373684
124,humanoid_mjx.xml,2,27554,48,0.18025660514831543,305719.72635708435
125,humanoid_mjx.xml,2,32768,48,0.1914839744567871,342253.184298667
126,humanoid_mjx.xml,2,38968,48,0.21750211715698242,358322.94884628453
127,humanoid_mjx.xml,2,46341,48,0.27445244789123535,337697.8442426922
128,humanoid_mjx.xml,2,55109,48,0.30997252464294434,355573.45002419007
129,humanoid_mjx.xml,2,65536,48,0.3947012424468994,332079.0154787354
130,humanoid_mjx.xml,4,1,48,0.007383584976196289,541.7422583874197
131,humanoid_mjx.xml,4,1,48,0.00390934944152832,1023.1881441727145
