,model,n_steps,n_envs,run_time,steps_per_second
145,rodent.xml,2,362,1.038611650466919,697.0844200279461
146,rodent.xml,2,431,1.2376723289489746,696.4686693221996
147,rodent.xml,2,512,1.4695205688476562,696.8259047935497
148,rodent.xml,2,1,0.0029480457305908203,678.4155276991509
149,rodent.xml,2,1,0.0029790401458740234,671.3571828731492
150,rodent.xml,2,1,0.0029392242431640625,680.4516547696301
151,rodent.xml,2,2,0.005796194076538086,690.108016947061
152,rodent.xml,2,2,0.005785703659057617,691.3592945151852
153,rodent.xml,2,2,0.005839347839355469,685.0080026130981
154,rodent.xml,2,3,0.008649826049804688,693.6555678059536
155,rodent.xml,2,3,0.008651018142700195,693.5599834642414
156,rodent.xml,2,4,0.011563777923583984,691.8154302915344
157,rodent.xml,2,5,0.014360189437866211,696.3696435390414
158,rodent.xml,2,6,0.017272233963012695,694.7566843812548
159,rodent.xml,2,7,0.020208358764648438,692.7826333176026
160,rodent.xml,2,8,0.023029088973999023,694.7734675073247
161,rodent.xml,2,10,0.02872014045715332,696.3754244112203
162,rodent.xml,2,11,0.03150153160095215,698.378741665216
163,rodent.xml,2,13,0.037448883056640625,694.2797188550473
164,rodent.xml,2,16,0.04595375061035156,696.3523014983605
165,rodent.xml,2,19,0.05453610420227051,696.786111803306
166,rodent.xml,2,23,0.06607532501220703,696.1751605686657
167,rodent.xml,2,27,0.07755351066589355,696.2934306434704
168,rodent.xml,2,32,0.09177041053771973,697.3925432500331
169,rodent.xml,2,38,0.10909438133239746,696.6444932524722
170,rodent.xml,2,45,0.12910938262939453,697.0833425665345
171,rodent.xml,2,54,0.1549081802368164,697.1871971828384
172,rodent.xml,2,64,0.18356919288635254,697.284756703401
173,rodent.xml,2,76,0.21794581413269043,697.4210567194417
174,rodent.xml,2,91,0.2615671157836914,695.8061201795291
175,rodent.xml,2,108,0.3099827766418457,696.8129079299349
176,rodent.xml,2,128,0.3672194480895996,697.1308337066542
177,rodent.xml,2,152,0.4356503486633301,697.8073148173485
178,rodent.xml,2,181,0.519397497177124,696.961386928962
179,rodent.xml,2,215,0.616417407989502,697.5792611089322
180,rodent.xml,2,256,0.733802080154419,697.7358252953662
181,rodent.xml,2,304,0.8709516525268555,698.0869698519259
182,rodent.xml,2,362,1.0385916233062744,697.0978619057249
183,rodent.xml,2,431,1.2358286380767822,697.507707331867
184,rodent.xml,2,512,1.4686095714569092,697.2581548574262
185,rodent.xml,2,1,0.0029592514038085938,675.8466000644538
186,rodent.xml,2,1,0.0029799938201904297,671.1423313865109
187,rodent.xml,2,1,0.002933025360107422,681.8897740204844
188,rodent.xml,2,2,0.005789518356323242,690.9037598319812
189,rodent.xml,2,2,0.005790233612060547,690.818413901013
190,rodent.xml,2,2,0.0058422088623046875,684.6725432582435
191,rodent.xml,2,3,0.008655071258544922,693.2351936532423
192,rodent.xml,2,3,0.008650779724121094,693.579098225113
193,rodent.xml,2,4,0.011556863784790039,692.2293235409403
194,rodent.xml,2,5,0.014375448226928711,695.6304834563397
195,rodent.xml,2,6,0.0172274112701416,696.5643190279143
196,rodent.xml,2,7,0.020127058029174805,695.581042182447
197,rodent.xml,2,8,0.02303600311279297,694.5649347961084
198,rodent.xml,2,10,0.02863168716430664,698.5267715879756
199,rodent.xml,2,11,0.03165483474731445,694.9965202982602
200,rodent.xml,2,13,0.03748464584350586,693.6173309078882
