,model,n_steps,n_envs,run_time,steps_per_second
139,rodent.xml,2,128,0.2693314552307129,950.5016774988536
140,rodent.xml,2,152,0.319439172744751,951.6678790140503
141,rodent.xml,2,181,0.3803126811981201,951.8483550418864
142,rodent.xml,2,215,0.4519987106323242,951.3301473768606
143,rodent.xml,2,256,0.5380587577819824,951.5689366540499
144,rodent.xml,2,304,0.6392133235931396,951.1691599016059
145,rodent.xml,2,362,0.7611355781555176,951.2102978479743
146,rodent.xml,2,431,0.9057695865631104,951.6769085511123
147,rodent.xml,2,512,1.0769522190093994,950.8314128753958
148,rodent.xml,2,1,0.0021839141845703125,915.7868995633188
149,rodent.xml,2,1,0.0021452903747558594,932.2747277172705
150,rodent.xml,2,1,0.002146482467651367,931.7569698989225
151,rodent.xml,2,2,0.0042569637298583984,939.6368524222906
152,rodent.xml,2,2,0.004239082336425781,943.600449943757
153,rodent.xml,2,2,0.00423884391784668,943.6535238202374
154,rodent.xml,2,3,0.006353616714477539,944.344027918496
155,rodent.xml,2,3,0.006359100341796875,943.5296940611878
156,rodent.xml,2,4,0.008434772491455078,948.4547458872746
157,rodent.xml,2,5,0.01052999496459961,949.668070461441
158,rodent.xml,2,6,0.012710809707641602,944.0783298632604
159,rodent.xml,2,7,0.014836549758911133,943.6156132992656
160,rodent.xml,2,8,0.016855478286743164,949.2462763625048
161,rodent.xml,2,10,0.02107405662536621,949.0341776877736
162,rodent.xml,2,11,0.023159027099609375,949.9535496623291
163,rodent.xml,2,13,0.027391910552978516,949.1853425015232
164,rodent.xml,2,16,0.03359389305114746,952.5540833055364
165,rodent.xml,2,19,0.03996086120605469,950.9304567801059
166,rodent.xml,2,23,0.048261165618896484,953.1473061228522
167,rodent.xml,2,27,0.05684661865234375,949.9245738827003
168,rodent.xml,2,32,0.06728029251098633,951.2443779811052
169,rodent.xml,2,38,0.07986736297607422,951.5776803945216
170,rodent.xml,2,45,0.09485507011413574,948.8159134952532
171,rodent.xml,2,54,0.1135411262512207,951.1971878897834
172,rodent.xml,2,64,0.13481688499450684,949.4359701695779
173,rodent.xml,2,76,0.15956568717956543,952.5857512771435
174,rodent.xml,2,91,0.19112682342529297,952.2472918153195
175,rodent.xml,2,108,0.22730779647827148,950.2533716244423
176,rodent.xml,2,128,0.26878952980041504,952.4180506215712
177,rodent.xml,2,152,0.31978487968444824,950.6390680509217
178,rodent.xml,2,181,0.3799605369567871,952.7305201202256
179,rodent.xml,2,215,0.45191240310668945,951.5118351343052
180,rodent.xml,2,256,0.5385584831237793,950.6859812703475
181,rodent.xml,2,304,0.6386253833770752,952.0448385325259
182,rodent.xml,2,362,0.7608850002288818,951.5235545216603
183,rodent.xml,2,431,0.9057857990264893,951.6598746927266
184,rodent.xml,2,512,1.0764293670654297,951.2932583692295
185,rodent.xml,2,1,0.0022668838500976562,882.2684055532184
186,rodent.xml,2,1,0.0021491050720214844,930.6199245617928
187,rodent.xml,2,1,0.0021393299102783203,934.8721720717708
188,rodent.xml,2,2,0.0042438507080078125,942.5402247191012
189,rodent.xml,2,2,0.004241228103637695,943.1230535724324
190,rodent.xml,2,2,0.0042459964752197266,942.0639002751418
191,rodent.xml,2,3,0.006375789642333984,941.0599057662105
192,rodent.xml,2,3,0.006338834762573242,946.5462067927934
193,rodent.xml,2,4,0.008431196212768555,948.8570539829766
194,rodent.xml,2,5,0.010531902313232422,949.4960836691266
195,rodent.xml,2,6,0.012663125991821289,947.6333101124019
196,rodent.xml,2,7,0.014772653579711914,947.6970352318394
197,rodent.xml,2,8,0.01698446273803711,942.0374519217272
198,rodent.xml,2,10,0.02101898193359375,951.5208711433756
199,rodent.xml,2,11,0.02314472198486328,950.5406897688409
200,rodent.xml,2,13,0.027384281158447266,949.4497901756952
201,rodent.xml,2,16,0.033618927001953125,951.8447747645523
202,rodent.xml,2,19,0.0399320125579834,951.6174509066375
203,rodent.xml,2,23,0.0483555793762207,951.2862960881184
204,rodent.xml,2,27,0.05675864219665527,951.3969663492437
205,rodent.xml,2,32,0.06734657287597656,950.3081933784588
206,rodent.xml,2,38,0.07985758781433105,951.694160568687
207,rodent.xml,2,45,0.09463238716125488,951.0486071395279
208,rodent.xml,2,54,0.1140131950378418,947.258779689088
209,rodent.xml,2,64,0.13460874557495117,950.9040400998955
210,rodent.xml,2,76,0.15966057777404785,952.0196038317666
211,rodent.xml,2,91,0.19129085540771484,951.4307393946646
212,rodent.xml,2,108,0.22774863243103027,948.4140374165006
213,rodent.xml,2,128,0.2689938545227051,951.6946045263339
214,rodent.xml,2,152,0.31969285011291504,950.9127273025582
215,rodent.xml,2,181,0.3800508975982666,952.503999563376
216,rodent.xml,2,215,0.4515209197998047,952.3368268089403
217,rodent.xml,2,256,0.5380265712738037,951.6258626183005
218,rodent.xml,2,304,0.6388757228851318,951.6717856397821
219,rodent.xml,2,362,0.7606687545776367,951.7940570623317
220,rodent.xml,2,431,0.9054627418518066,951.9994143956505
221,rodent.xml,2,512,1.075437307357788,952.1707987942477
222,rodent.xml,3,1,0.002897024154663086,1035.5453872109292
223,rodent.xml,3,1,0.0027818679809570312,1078.4120671923208
224,rodent.xml,3,1,0.0027680397033691406,1083.7994832041343
225,rodent.xml,3,2,0.005480289459228516,1094.8326807622032
226,rodent.xml,3,2,0.0055103302001953125,1088.8639667705088
227,rodent.xml,3,2,0.005521297454833984,1086.7010968131963
228,rodent.xml,3,3,0.008234500885009766,1092.962418206034
229,rodent.xml,3,3,0.00822591781616211,1094.102834618283
230,rodent.xml,3,4,0.010988235473632812,1092.077069953133
231,rodent.xml,3,5,0.013715744018554688,1093.63370880267
232,rodent.xml,3,6,0.016392946243286133,1098.0332475238886
233,rodent.xml,3,7,0.019190073013305664,1094.3157947048664
234,rodent.xml,3,8,0.022067785263061523,1087.5581629015007
235,rodent.xml,3,10,0.027318239212036133,1098.16740995453
236,rodent.xml,3,11,0.030145883560180664,1094.6768216005885
237,rodent.xml,3,13,0.03553175926208496,1097.6095980031
238,rodent.xml,3,16,0.04365205764770508,1099.6045223660494
239,rodent.xml,3,19,0.05186867713928223,1098.9291253165895
240,rodent.xml,3,23,0.06286478042602539,1097.5939076283594
241,rodent.xml,3,27,0.0737447738647461,1098.382919290804
242,rodent.xml,3,32,0.08739590644836426,1098.4496173939137
243,rodent.xml,3,38,0.10368084907531738,1099.5280325799263
244,rodent.xml,3,45,0.12289738655090332,1098.477386612968
245,rodent.xml,3,54,0.14745736122131348,1098.6226707045164
246,rodent.xml,3,64,0.17475175857543945,1098.7013897036954
247,rodent.xml,3,76,0.2073805332183838,1099.428169373558
248,rodent.xml,3,91,0.24848055839538574,1098.677505246099
249,rodent.xml,3,108,0.29464125633239746,1099.6423380522165
250,rodent.xml,3,128,0.34981274604797363,1097.730155170898
251,rodent.xml,3,152,0.4149472713470459,1098.9348080773839
252,rodent.xml,3,181,0.4937400817871094,1099.7689270731123
253,rodent.xml,3,215,0.5871076583862305,1098.6060065591664
254,rodent.xml,3,256,0.6994526386260986,1098.001433676118
255,rodent.xml,3,304,0.830000638961792,1098.7943348342203
256,rodent.xml,3,362,0.9885692596435547,1098.5573235319655
257,rodent.xml,3,431,1.1776821613311768,1097.9193219149004
258,rodent.xml,3,512,1.398864984512329,1098.0330603782172
259,rodent.xml,3,1,0.0028128623962402344,1066.5292422444481
260,rodent.xml,3,1,0.002777576446533203,1080.0782832618027
261,rodent.xml,3,1,0.0027751922607421875,1081.0061855670103
262,rodent.xml,3,2,0.005497455596923828,1091.4139994795732
263,rodent.xml,3,2,0.00548100471496582,1094.6898081691243
264,rodent.xml,3,2,0.005504608154296875,1089.995841995842
265,rodent.xml,3,3,0.008207082748413086,1096.6137756732417
266,rodent.xml,3,3,0.008236169815063477,1092.7409465914025
267,rodent.xml,3,4,0.01096963882446289,1093.9284503368833
268,rodent.xml,3,5,0.013663768768310547,1097.7937532716803
269,rodent.xml,3,6,0.016444921493530273,1094.5628416092786
270,rodent.xml,3,7,0.019136905670166016,1097.3560909974335
271,rodent.xml,3,8,0.021845340728759766,1098.6324405736364
272,rodent.xml,3,10,0.027315139770507812,1098.292018713777
273,rodent.xml,3,11,0.030078887939453125,1097.1150285351935
274,rodent.xml,3,13,0.03549385070800781,1098.7818797356117
275,rodent.xml,3,16,0.04365253448486328,1099.5925108688527
276,rodent.xml,3,19,0.05188465118408203,1098.5907912875655
277,rodent.xml,3,23,0.0628199577331543,1098.3770522912034
278,rodent.xml,3,27,0.07377266883850098,1097.9675979639653
279,rodent.xml,3,32,0.08760547637939453,1095.8219048344781
280,rodent.xml,3,38,0.10370445251464844,1099.2777767559912
281,rodent.xml,3,45,0.12294769287109375,1098.0279242941358
282,rodent.xml,3,54,0.14731788635253906,1099.6628040964822
283,rodent.xml,3,64,0.17466521263122559,1099.245792036298
284,rodent.xml,3,76,0.20781612396240234,1097.123724823437
285,rodent.xml,3,91,0.2484734058380127,1098.7091317852219
286,rodent.xml,3,108,0.2946913242340088,1099.4555093950364
287,rodent.xml,3,128,0.34958934783935547,1098.4316380728426
288,rodent.xml,3,152,0.4151122570037842,1098.4980383170018
289,rodent.xml,3,181,0.4937434196472168,1099.7614922908288
290,rodent.xml,3,215,0.5865397453308105,1099.6697242336368
291,rodent.xml,3,256,0.6982302665710449,1099.9236738498732
292,rodent.xml,3,304,0.829777717590332,1099.0895280346174
293,rodent.xml,3,362,0.9877970218658447,1099.416151254091
294,rodent.xml,3,431,1.17720365524292,1098.36560075341
295,rodent.xml,3,512,1.3974413871765137,1099.1516453533982
296,rodent.xml,4,1,0.003458738327026367,1156.4910732749706
297,rodent.xml,4,1,0.0033974647521972656,1177.34849122807
298,rodent.xml,4,1,0.003387928009033203,1180.6626319493314
299,rodent.xml,4,2,0.006721019744873047,1190.2955658034764
300,rodent.xml,4,2,0.006722450256347656,1190.042275500071
301,rodent.xml,4,2,0.006753206253051758,1184.6224889673433
302,rodent.xml,4,3,0.01007699966430664,1190.8306440164672
303,rodent.xml,4,3,0.010095357894897461,1188.6651394563446
304,rodent.xml,4,4,0.01344752311706543,1189.8101874013794
305,rodent.xml,4,5,0.016813039779663086,1189.5528864561325
306,rodent.xml,4,6,0.020174026489257812,1189.6484825564905
307,rodent.xml,4,7,0.023484230041503906,1192.289461928934
308,rodent.xml,4,8,0.026837587356567383,1192.3575534135832
309,rodent.xml,4,10,0.03347063064575195,1195.0775718376476
310,rodent.xml,4,11,0.03696274757385254,1190.3876981029846
311,rodent.xml,4,13,0.043617963790893555,1192.1693605251794
312,rodent.xml,4,16,0.0537109375,1191.5636363636363
313,rodent.xml,4,19,0.0636909008026123,1193.2630727823343
314,rodent.xml,4,23,0.07745051383972168,1187.8552567176953
315,rodent.xml,4,27,0.09047460556030273,1193.7051212455003
316,rodent.xml,4,32,0.10718727111816406,1194.1716461732833
317,rodent.xml,4,38,0.12728166580200195,1194.201843936028
318,rodent.xml,4,45,0.15084171295166016,1193.3038711757677
319,rodent.xml,4,54,0.18091964721679688,1193.9001834398127
320,rodent.xml,4,64,0.21431350708007812,1194.511738844093
321,rodent.xml,4,76,0.25474071502685547,1193.3702862063155
322,rodent.xml,4,91,0.30527544021606445,1192.3658180375471
323,rodent.xml,4,108,0.3620615005493164,1193.1674573092514
324,rodent.xml,4,128,0.4295506477355957,1191.943261403612
325,rodent.xml,4,152,0.5093638896942139,1193.6456672753152
326,rodent.xml,4,181,0.6063790321350098,1193.9726831431765
327,rodent.xml,4,215,0.7209851741790771,1192.812322360452
328,rodent.xml,4,256,0.8582260608673096,1193.1588269006443
329,rodent.xml,4,304,1.018953800201416,1193.3808969156737
330,rodent.xml,4,362,1.2134521007537842,1193.289787953325
331,rodent.xml,4,431,1.4449183940887451,1193.1469673671509
332,rodent.xml,4,512,1.7162961959838867,1193.2672255478374
333,rodent.xml,5,1,0.0037953853607177734,1317.389283246435
334,rodent.xml,5,1,0.003736257553100586,1338.2375087741689
335,rodent.xml,5,1,0.0037200450897216797,1344.0697301800935
336,rodent.xml,5,2,0.00738072395324707,1354.880640888975
337,rodent.xml,5,2,0.007379293441772461,1355.1432910083681
338,rodent.xml,5,2,0.00737762451171875,1355.4498448810755
339,rodent.xml,5,3,0.011065006256103516,1355.6250808015513
340,rodent.xml,5,3,0.011019468307495117,1361.2272009346805
341,rodent.xml,5,4,0.01475071907043457,1355.8661041878809
342,rodent.xml,5,5,0.018406152725219727,1358.241473556042
343,rodent.xml,5,6,0.02207159996032715,1359.2127464218202
344,rodent.xml,5,7,0.02578282356262207,1357.492902784328
345,rodent.xml,5,8,0.029379844665527344,1361.4775862628624
346,rodent.xml,5,10,0.03679490089416504,1358.8839427456926
347,rodent.xml,5,11,0.04041099548339844,1361.0157171850663
348,rodent.xml,5,13,0.04824328422546387,1347.3377910223528
349,rodent.xml,5,16,0.05930829048156738,1348.883930904457
350,rodent.xml,5,19,0.06994318962097168,1358.2451774763688
351,rodent.xml,5,23,0.08459639549255371,1359.395980531138
352,rodent.xml,5,27,0.09926199913024902,1360.037085520074
353,rodent.xml,5,32,0.11748933792114258,1361.8257012171612
354,rodent.xml,5,38,0.13974976539611816,1359.572944265405
355,rodent.xml,5,45,0.16538572311401367,1360.4560040825859
356,rodent.xml,5,54,0.1983640193939209,1361.1339436706053
357,rodent.xml,5,64,0.23496222496032715,1361.9210494539336
358,rodent.xml,5,76,0.27955198287963867,1359.3178488152928
359,rodent.xml,5,91,0.33432722091674805,1360.9421295470916
360,rodent.xml,5,108,0.39676475524902344,1361.007984847538
361,rodent.xml,5,128,0.47072529792785645,1359.6040043254413
362,rodent.xml,5,152,0.5592739582061768,1358.9046814152314
363,rodent.xml,5,181,0.6661546230316162,1358.5434502899907
364,rodent.xml,5,215,0.7913391590118408,1358.4567220739732
365,rodent.xml,5,256,0.9410731792449951,1360.1492723731849
366,rodent.xml,5,304,1.1180169582366943,1359.5500397393814
367,rodent.xml,5,362,1.3310503959655762,1359.8283021335058
368,rodent.xml,5,431,1.5842664241790771,1360.2510077284894
369,rodent.xml,5,512,1.8828785419464111,1359.6203594490062
370,rodent.xml,6,1,0.004010438919067383,1496.0955947922241
371,rodent.xml,6,1,0.003936767578125,1524.093023255814
372,rodent.xml,6,1,0.003924131393432617,1529.0007898414242
373,rodent.xml,6,2,0.007863283157348633,1526.080106728116
374,rodent.xml,6,2,0.007823705673217773,1533.8000304738687
375,rodent.xml,6,2,0.007833480834960938,1531.8860482103726
376,rodent.xml,6,3,0.011689424514770508,1539.8533928899224
377,rodent.xml,6,3,0.011725902557373047,1535.063071855557
378,rodent.xml,6,4,0.01564335823059082,1534.1974303872707
379,rodent.xml,6,5,0.01949787139892578,1538.6294937637565
380,rodent.xml,6,6,0.023423194885253906,1536.938072554049
381,rodent.xml,6,7,0.027265071868896484,1540.4323965092078
382,rodent.xml,6,8,0.031180143356323242,1539.4412864450715
383,rodent.xml,6,10,0.03912711143493652,1533.4635703883348
384,rodent.xml,6,11,0.04279756546020508,1542.143794636391
385,rodent.xml,6,13,0.050641775131225586,1540.2303690556337
386,rodent.xml,6,16,0.06224656105041504,1542.2538752341227
387,rodent.xml,6,19,0.07401466369628906,1540.235330498647
388,rodent.xml,6,23,0.08943057060241699,1543.0964945254452
389,rodent.xml,6,27,0.1051032543182373,1541.341427064548
390,rodent.xml,6,32,0.12463760375976562,1540.4660729042328
391,rodent.xml,6,38,0.14820432662963867,1538.416625108186
392,rodent.xml,6,45,0.17513561248779297,1541.6624646733064
393,rodent.xml,6,54,0.2102363109588623,1541.122932200795
394,rodent.xml,6,64,0.24932312965393066,1540.1699815536795
395,rodent.xml,6,76,0.29615092277526855,1539.7554588949617
396,rodent.xml,6,91,0.3541860580444336,1541.5626549916396
397,rodent.xml,6,108,0.4209444522857666,1539.395510455836
398,rodent.xml,6,128,0.49814915657043457,1541.7069162324487
399,rodent.xml,6,152,0.5915136337280273,1541.8072348596606
400,rodent.xml,6,181,0.7050454616546631,1540.3262045702402
401,rodent.xml,6,215,0.8365862369537354,1541.9809016907593
402,rodent.xml,6,256,0.9972274303436279,1540.2705072710646
403,rodent.xml,6,304,1.1845078468322754,1539.8800479692186
404,rodent.xml,6,362,1.4087448120117188,1541.7980470844368
405,rodent.xml,6,431,1.6784298419952393,1540.7257040460408
406,rodent.xml,6,512,1.9932432174682617,1541.2067995906352
407,rodent.xml,7,1,0.0041713714599609375,1678.1051668952903
408,rodent.xml,7,1,0.004098653793334961,1707.8778430574137
409,rodent.xml,7,1,0.004094123840332031,1709.7675285348241
410,rodent.xml,7,2,0.008178234100341797,1711.860999358638
411,rodent.xml,7,2,0.008172988891601562,1712.959626604434
412,rodent.xml,7,2,0.008187294006347656,1709.9666860803727
413,rodent.xml,7,3,0.012273550033569336,1710.9964063015987
414,rodent.xml,7,3,0.012243032455444336,1715.2613191563942
415,rodent.xml,7,4,0.016644001007080078,1682.287809769374
416,rodent.xml,7,5,0.02043318748474121,1712.8996651225746
417,rodent.xml,7,6,0.02442455291748047,1719.5811174885791
418,rodent.xml,7,7,0.028528213500976562,1717.5979140201912
419,rodent.xml,7,8,0.03264570236206055,1715.3865883762032
420,rodent.xml,7,10,0.040802001953125,1715.6020942408377
421,rodent.xml,7,11,0.0453486442565918,1697.9559425044426
422,rodent.xml,7,13,0.05293846130371094,1718.9770491803279
423,rodent.xml,7,16,0.0652000904083252,1717.7890291038473
424,rodent.xml,7,19,0.07728910446166992,1720.811761584828
425,rodent.xml,7,23,0.09356260299682617,1720.7729888132915
426,rodent.xml,7,27,0.11010980606079102,1716.4683760831815
427,rodent.xml,7,32,0.13034629821777344,1718.4991293404937
428,rodent.xml,7,38,0.1547069549560547,1719.3797142187866
429,rodent.xml,7,45,0.1831212043762207,1720.1721727039082
430,rodent.xml,7,54,0.21993231773376465,1718.7105737574298
431,rodent.xml,7,64,0.2604804039001465,1719.8990530271826
432,rodent.xml,7,76,0.30988359451293945,1716.7736834735401
433,rodent.xml,7,91,0.3705005645751953,1719.295625717507
434,rodent.xml,7,108,0.43967151641845703,1719.4654913248407
435,rodent.xml,7,128,0.5211143493652344,1719.3923005409679
436,rodent.xml,7,152,0.6192007064819336,1718.344292669253
437,rodent.xml,7,181,0.736412525177002,1720.5030559406464
438,rodent.xml,7,215,0.8752565383911133,1719.4958666249715
439,rodent.xml,7,256,1.042919635772705,1718.2531985528271
440,rodent.xml,7,304,1.2377779483795166,1719.2098169029032
441,rodent.xml,7,362,1.4745330810546875,1718.5101050344078
442,rodent.xml,7,431,1.755542278289795,1718.5573012454508
443,rodent.xml,7,512,2.0842459201812744,1719.566758076363
444,rodent.xml,8,1,0.0042836666107177734,1867.5589692213503
445,rodent.xml,8,1,0.004258394241333008,1878.642405240468
446,rodent.xml,8,1,0.004225254058837891,1893.3772711883535
447,rodent.xml,8,2,0.008447408676147461,1894.0719708729644
448,rodent.xml,8,2,0.008428812026977539,1898.2508980850282
449,rodent.xml,8,2,0.008430957794189453,1897.767773315989
450,rodent.xml,8,3,0.012626171112060547,1900.8137769553232
451,rodent.xml,8,3,0.01264810562133789,1897.5173609802073
452,rodent.xml,8,4,0.016872882843017578,1896.5342376713297
453,rodent.xml,8,5,0.021098613739013672,1895.8591542929464
454,rodent.xml,8,6,0.025249719619750977,1901.011208158255
455,rodent.xml,8,7,0.029440641403198242,1902.132471676263
456,rodent.xml,8,8,0.03369641304016113,1899.311951207432
457,rodent.xml,8,10,0.042049407958984375,1902.5238138437812
